41.23524294,250.3755633,15.55839064,28.97576467,92.39582371,8.386588168,25.75865684,67.94401413,5.835088723,22.99463765,53.4273655,4.380316609,18.24115167,43.15367022,1.717767383,11.03129357,30.31497256,0.8728509319,8.465472301,16.68975416,0.5803443183,6.116215433,15.4052347,0.4253266722,4.751076832,11.44898333,0.2875633178,2.652391144,6.504318868,0.1499577494
,252.1114333,16.38981537,,116.3873371,8.469767166,,86.11780916,5.876096627,,67.86792901,4.411962595,,45.45247943,1.724933482,,29.70752937,0.8750828047,,16.13697061,0.5832335518,,15.63281641,0.4267041711,,11.50264848,0.2885862965,,6.530505624,0.1611906054
,252.312868,16.74209912,,118.4927719,8.506704701,,88.16787163,5.876165684,,68.92748828,4.424113187,,48.25168077,1.726113041,,29.54529787,0.8768178992,,16.05084909,0.5835505276,,15.56105379,0.4268658556,,11.53207454,0.2892014214,,6.569496514,0.1653557356
,250.6736855,16.92083166,,119.5671669,8.522460946,,89.20805549,5.89050436,,69.38421509,4.432422729,,49.79583707,1.727549842,,29.70885324,0.8771050796,,16.23165823,0.5841289535,,15.73316551,0.4270451539,,11.54917784,0.2895602246,,6.673807641,0.1674119007
,250.8403151,17.03165503,,120.1980864,8.537245441,,88.85571609,5.887201225,,69.51782437,4.440032039,,50.7428757,1.727722061,,29.87785931,0.8776550601,,16.29258883,0.5843934913,,15.72529792,0.4270896471,,11.44549768,0.2894629467,,6.732945785,0.1687550384
,236.0439042,17.10985956,,119.4576622,8.533127021,,88.1005521,5.889616802,,70.09591458,4.437512064,,51.14435494,1.728500408,,29.60959746,0.8782851892,,16.14439547,0.5849327751,,15.73489843,0.4272487275,,11.35690396,0.2896734598,,6.693627109,0.1696710988
,236.9668246,17.16986639,,119.8076232,8.535242626,,88.3024485,5.89808944,,70.48919501,4.439858001,,51.3818035,1.728213706,,29.53623886,0.8782301304,,16.22951314,0.5852407304,,15.74395826,0.4267434252,,11.27897084,0.28979265,,6.680594115,0.1703128333
,238.7988418,17.20877906,,115.8412974,8.544534649,,88.62596519,5.899748523,,70.72260825,4.443721105,,51.58128889,1.72889799,,29.56699141,0.8781299433,,16.25144232,0.5854055042,,15.80668425,0.4269563366,,11.29729684,0.2898285469,,6.723271006,0.1707498615
,240.1985641,17.23748271,,115.7839215,8.5497854,,88.80907037,5.887170417,,70.8455017,4.444672714,,51.90640698,1.728718704,,29.60302346,0.8783157885,,16.29466549,0.5855082416,,15.87363178,0.4269953481,,11.32009972,0.2899455579,,6.711299293,0.1710990575
,240.8825938,17.2445309,,116.0281252,8.557877783,,88.97905433,5.891304258,,70.99398681,4.447585428,,52.02372282,1.729131544,,29.61664218,0.8781054418,,16.33768025,0.5857171582,,15.88938446,0.4267439403,,11.26552389,0.2838099373,,6.711706693,0.1705302105
,240.8825938,17.2445309,,116.0281252,8.557877783,,88.97905433,5.891304258,,70.99398681,4.447585428,,52.02372282,1.729131544,,29.61664218,0.8781054418,,16.33768025,0.5857171582,,15.88938446,0.4267439403,,11.26552389,0.2838099373,,6.711706693,0.1705302105